path,label,raw_text,text
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\Error Samsung\20260510211149_999995.png,Error terminal,"< Información de la aplicación

    Alertas de emergencia inalámbricas
|        Instalada

Privacidad

Notificaciones
Permitido

Permisos
Dispositivos cercanos, Notificaciones y SMS

Eliminar permisos si no se usa

Predeterminados

Establecer como predeterminada
En esta aplicación

Uso

Datos móviles
No se han usado datos

Batería
Ninguna desde la última carga completa del dispositivo

Almacenamiento
274 KB usados en Almacenamiento interno",información de la aplicación alertas de emergencia instalada privacidad notificaciones permitido permisos dispositivos cercanos notificaciones eliminar permisos si no usa establecer como en esta aplicación uso datos móviles no han usado datos batería ninguna desde la última carga completa del dispositivo almacenamiento usados en almacenamiento interno
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\Pantalla de bloqueo\20260510203011_999996.png,Error terminal,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Banner aplicación\20260521215956_100168.png,Banner aplicación,"Activar firma                      X

DECOUO

Olvídate de códigos y SMS
que no llegan

Con la nueva forma de firmar tus operaciones,
no necesitarás tener cobertura.

9 00

Activarfirma — .

/7'",activar firma olvídate de códigos que no llegan con la nueva forma de firmar tus operaciones no necesitarás tener cobertura
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error funcional\Sin transacciones\20260613213529_100050.png,Error funcional,"Bizum           Transferencia          Recibos             Contactar

Cuentas                                Ver todas

v

Todavía no tienes ninguna cuenta

Descubre las cuentas CaixaBank y escoge la
que mejor se ajuste a ti

Ta rj etas                                                 Ver todas

Visa Debit

le   O   O

RA morasmiiratanms          Y a TS S               A.serla

. a - a --",transferencia recibos contactar cuentas ver todas todavía no tienes ninguna cuenta descubre las cuentas caixabank escoge la que mejor ajuste ver todas visa debit
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Opciones de login\20260505020439_100168.png,Revisión circuito,"Iniciar sesión

Usuario

Contraseña

Opciones de Login

(?) Ayuda de acceso
G — Cajeros cercanos

5) — Accesibilidad",iniciar sesión usuario contraseña opciones de login ayuda de acceso cajeros cercanos accesibilidad
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260430232718_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error aplicativo\20260523105314_100036.png,Error aplicativo,"%  CM                                  —

Sin conexión

Parece que no estás conectado a Internet.
Revisa la configuración de red o conéctate para
poder acceder a la app.

Aceptar",sin conexión parece que no estás conectado internet revisa la configuración de red para poder acceder la app aceptar
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260519212854_100177.png,Revisión circuito,"<                             inaginbank

Cuentas

imagin
0,00€

IBAN: ES65S 2100 2904 0402 0118 0615             [j]

Certificado      Solicitar        Buscar          Más
titularidad      devolución    movimientos     opciones

Todo                Gastos              Ingresos
   TRASPASO                               -0,01€
7 10/02/2026                                   000€
/$1  TRASPASO PROPIO                    +0,01€
10/02/2026                                    0,01€
TRASPASO                                            -0,01€
17/12/2025                                 0,00€
[9_/>)  TRASPASO PROPIO                      0,01€

7 17/12/2025                                               0,01€",cuentas iban certificado solicitar buscar más titularidad devolución movimientos opciones todo gastos ingresos traspaso traspaso propio traspaso traspaso propio
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260607211154_100098.png,Revisión circuito,"I   CONFIG

INT

PRE

PRO

PRO_51_CLR

INT_NODE_-1

INT_NODE_2

PRE_NODE-1

PRE_NODE_2

PRO_NODE_1

PRO_NODE_2

PRO_NODE_3

PHPDAAN NI£IND ÑÁ",int pre pro
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\Apple banner\20260507051154_100177.png,Error terminal,"Hola Jorge

Último acceso: Ayer a las 11:56h

¿Añhadir +34 618 127 596 a
¡Message y FaceTime?

Este número de teléfono se ha
asociado al ID de Apple “n3-
ismEnextret.net”.

No                          SÍ

¿No puedes entrar?",hola jorge último acceso ayer las message este número de teléfono asociado de apple no no puedes entrar
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260529082848_100036.png,Revisión circuito,"CaixaBank                         =

Buenas tardes

Identificador

Contraseña

¿Has olvidado tus claves de acceso?

W                           Hacerme cliente                           X",caixabank buenas tardes identificador contraseña has olvidado tus claves de acceso hacerme cliente
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\20260607123037_100050.png,Error terminal,"Termina de configurar tu dispositivo
Copia datos de otro dispositivo",termina de configurar dispositivo copia datos de otro dispositivo
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Caixa login\20260510235919_100182.png,Revisión circuito,"CaixaBank                         =

Buenas noches,
Jorge

Cambiar de identificador

Contraseña

¿Has olvidado tus claves de acceso?

Acceder con Huella",caixabank buenas noches jorge cambiar de identificador contraseña has olvidado tus claves de acceso acceder con huella
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\20260531191435_100177.png,Error terminal,"Hola Jorge

Mtima anraen: JDA/NE/2NIA a lae 11:5Nh

Tu ID de Apple y tu número de
teléfono se están utilizando
para ¡Message y FaceTime en *

un iPhone nuevo.

Si hace poco que has iniciado sesión
en ""iPhone15”, puedes ignorar esta
notificación.

OK",hola jorge de apple número de teléfono están utilizando para message en un iphone nuevo si hace poco que has iniciado sesión en iphone puedes ignorar esta notificación ok
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Caixa login\20260510191103_100165.png,Revisión circuito,"N CaixaBank                        =

!
»:
._
H             N
1a                   J
*                  E

uenas tardes

Identificador

Contraseña

¿Has olvidado tus claves de acceso?

Hacerme cliente",caixabank tardes identificador contraseña has olvidado tus claves de acceso hacerme cliente
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Banner aplicación\20260607155212_100097.png,Banner aplicación,"No se ha podido iniciar
sesión
Alguno de los datos introducidos
es incorrecto. Por razones de

seguridad, tu acceso se bloqueará
al tercer intento.

* No dejes espacios en blanco en tu
identificador ni en tu contraseña.

* Tu contraseña tiene un máximo de 10
dígitos y puede contener números y
letras.

Volvera|intentarlo

1                    Cambiar contraseña                    |",no podido iniciar sesión alguno de los datos introducidos es incorrecto por razones de seguridad acceso tercer intento no dejes espacios en blanco en identificador en contraseña contraseña tiene un máximo de dígitos puede contener números letras cambiar contraseña
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260611124648_100131.png,Revisión circuito,"JA CaixaBank         =

Identificador

Contraseña

¿Has olvidado tús claves de acceso?

Aviso

¿Deseas que a partir de ahora este sea tu
usuario principal? Se eliminarán los datos de
acceso del usuario Jorge y se guardarán los

nuevos.

No               SÍ",caixabank identificador contraseña has olvidado claves de acceso aviso deseas que partir de ahora este sea usuario principal los datos de acceso del usuario jorge los nuevos no
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260611233905_100042.png,Revisión circuito,"05,33€

ES122100 1366 1802 0015 1207

06
Todo               Ingresos              Gastos
Ayer
[<_Íxl  Nextret, S.l.                                 +1,00€
EA Ayer                                           85,33€
(=) Traspasos Propios                   -1,00€
Mayo
/“>¡  Nextret, S.l.                                 +1,00€
“7 25 May                            85,33€
[;;—] Traspasos Propios
=2 25 May

(1)        )        a         .",es todo ingresos gastos ayer ayer propios mayo may propios may
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error aplicativo\20260522132422_100051.png,Error aplicativo,"Se ha producido un error

Volver",producido un error volver
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Opciones de login\20260504072155_100109.png,Revisión circuito,"Usuario.

  Contraseña

Opciones de Login
(?) Ayuda de acceso
K) — Cajeros cercanos

() — Accesibilidad",usuario contraseña opciones de login ayuda de acceso cajeros cercanos accesibilidad
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Transacciones\20260513075156_100195.png,Revisión circuito,"<        IMmagindank

Cuentas

imagin

0,00€

IBAN: ES6OS 2100 2904 0402 0118 0615

Q        n

Certificado        Solicitar          Buscar            Más

titularidad       devolución     movimientos      opciones

Todo                   Gastos                 Ingresos
   Traspaso                                        -0,01€
|         10/02/2026                                                     0,00€
9X  Traspaso propio                       +0,01€
* 10/02/2026                                           0,01€
Traspaso                                                 -0,01€
17/12/2025                                           0,00€
9  Traspaso propio                       +0,01€
— 17/12/2025                                           001€
Traspaso                                                 -0,01€

17/10/2025                                   0,00€",cuentas iban esos certificado solicitar buscar más titularidad devolución movimientos opciones todo gastos ingresos traspaso traspaso propio traspaso traspaso propio traspaso
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Opciones de login\20260504225801_100168.png,Revisión circuito,"Iniciar sesión

Usuario

Contraseña

Opciones de Login

(?) Ayuda de acceso
G — Cajeros cercanos

5) — Accesibilidad",iniciar sesión usuario contraseña opciones de login ayuda de acceso cajeros cercanos accesibilidad
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error funcional\Cartera\20260512083123_100188.png,Error funcional,"(1

Expediente
01.3333297-69

2,24€

Valoración

Plusvalía        Rentabilidad
-0,17€                -2,98%

Ver detalles

0%

Posiciones                Ordenes

No has realizado ninguna operación en los
últimos tres meses.

Ir a Mercados

á Z a ""M XA

Mi cartera        Mercados          Buscar           Favoritos            Perfil",expediente valoración plusvalía rentabilidad ver detalles posiciones ordenes no has realizado ninguna operación en los últimos tres meses mercados cartera mercados buscar favoritos perfil
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260522092355_100109.png,Revisión circuito,"Inaginbank                          X

Importante

Al modificar el e-mail también se cambiará en la
base de datos de CalxaBank.

Este cambio puede afectar a otros servicios que
tengas contratados con la entidad.

,           Modificar           |",importante modificar el email también cambiará en la base de datos de este cambio puede afectar otros servicios que tengas contratados con la entidad modificar
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Timeout\20260519202911_100187.png,Timeout,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error aplicativo\20260507172627_100171.png,Error aplicativo,"Se ha producido un error

Espacio del accionista                      >

a O E A

Inicio           Operar         Mensajes          Perfil",producido un error espacio del accionista inicio operar mensajes perfil
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Caixa login\20260513211052_100126.png,Revisión circuito,"CaixaBank                     =

Buenas noches

Identificador

(N Indica tu identificador

Contraseña

¿Has olvidado tus claves de acceso?

Hacerme cliente",caixabank buenas noches identificador indica identificador contraseña has olvidado tus claves de acceso hacerme cliente
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260529063025_100190.png,Revisión circuito,"Cambiar usuario

Introduce los datos del nuevo usuario
Aparecerá de forma predeterminada en la app y
el usuario ******726 quedará desvinculado.

Usuario

568699                                           N

¿No puedes entrar?

Entrar",cambiar usuario introduce los datos del nuevo usuario aparecerá de forma en la app el usuario quedará usuario no puedes entrar entrar
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260510075539_100105.png,Cierre aplicación,"e

=== - AN

A a
—    ;;Ííf',t,
— —7

-     n         o    — aa  _   AN   r     N  A
o  P,n5—                  50    E'1_[Fn_n_n—1:; 1:jíííj¡f:—ij:&?**  »         IL    u       23 Ú.'1'.L: -
(r7r               M     i '15 —     11_r-11 :Q-L':—  :“4—¿_ u   J'¡Qf;_—;_r-r[r's l  hl_£'í"" u  !F_x-¡:…LE
c            r_n&'""'_1     sal      ,      Ia a *—'3”$lf:;fl':.í '¡'3»—'“¿ -:-Í',. f? e
É    1         -7                N
EB 5,1_,  — r-b-          ¡ E   '¿__-__u  u-:
_£$';_¿º 2 .._][ x¿.p[  L-a   y  h¿
.“¿,“;th€=q""  ¿| … “tL         gf¡;¡ 0
EZE    .r->- º' ú|
— —º—g'(º“

v¡_…¡f             ?    A

||3|     N

—
= r==';—:=º**—
ae
L ?p-fg—1 .x
-
_>EZ'=:L   -
[ p m",
